0.00038645496426789605	 1
0.026998131302879175	 0.9186245261301329
0.05360980764149045	 0.8786489682633071
0.10049704690475794	 0.8215410284535559
0.200607638845248	 0.7587222946628296
0.300718230785738	 0.7092287468277119
0.400828822726228	 0.6768675809355196
0.5009394146667181	 0.6387956210623522
0.5997827839244171	 0.612145249151135
0.6998933758649071	 0.5569409073350422
0.8000039678053972	 0.4846041835760241
0.8988473370630963	 0.33421994207701267
0.9457345763263636	 0.23332924841311897
0.9850184794928851	 0.13243855474922528
0.9989579290035862	 0
